ID,MEMBER_TYPE,SCHOOL_NAME,MEMBER_LEVEL
TMPDSb49a3db912f5497,기자단 회원,서울대명초등학교,1
TMPDSb49d72fda62c646,기자단 회원,서울경인초등학교,1
TMPDSb49e68a7aab9a53,기자단 회원,남외초,2
TMPDSb4a0ae76e4b047f,기자단 회원,태랑초등학교,1
TMPDSb4a0f5d77248b6d,기자단 회원,성남정자초,1
TMPDSb4a3f2bbb8b44c1,기자단 회원,성남여수초등,3
TMPDSb4a90a2e338beb7,기자단 회원,서울신우초등학교,1
TMPDSb4ac1bf8cd0b1d4,기자단 회원,전주교육대학교전주부설초등학교,2
TMPDSb4aceee4aa36fa2,기자단 회원,상현초등학교,1
TMPDSb4af5a2d509ebc4,기자단 회원,서울 은진 초등 학교,1
TMPDSb4b23e028a0d27a,기자단 회원,인천예송초,1
TMPDSb4b966a78278b0a,기자단 회원,서울삼육초등학교,1
TMPDSb4bca086cc4f473,기자단 회원,백운호수초등학교,1
TMPDSb4bf0470caa0f8d,기자단 회원,신미림초등학교,1
TMPDSb4c24ca97a4b863,기자단 회원,C.C.A,1
TMPDSb4c27282b97073a,기자단 회원,천일초,1
TMPDSb4c2a3e1954ee3e,기자단 회원,동의초등학교,7
TMPDSb4c36557d95ac57,기자단 회원,혜화초등학교,1
TMPDSb4c814cd1a4dcb5,기자단 회원,의정부청룡초등학교,1
TMPDSb4c81ae49f47eca,기자단 회원,상현초등학교,2
TMPDSb4cb38015f51eca,기자단 회원,송전초등학교,1
TMPDSb4d401d4dfc2a8c,기자단 회원,노천초등학교 ,1
TMPDSb4d673a492d2bd7,기자단 회원,잠실초등학교,1
TMPDSb4d6b9b8e5b5d42,기자단 회원,불암초등학교,6
TMPDSb4daacbc78a5fe5,기자단 회원,양정초2학년,1
TMPDSb4dc590252163b8,기자단 회원,탑동초등학교,1
TMPDSb4e335247d0e56d,기자단 회원,남목초등학교,1
TMPDSb4e489b75200a59,기자단 회원,오산초등학교,1
TMPDSb4e811c5fac0ec6,기자단 회원,방이초,1
TMPDSb4e93fd1e5f3226,기자단 회원,상현초등학교,1
TMPDSb4e97cfb89e13cd,기자단 회원,서울 명지초등학교,3
TMPDSb4f06c710beb480,기자단 회원,인천첨단초등학교,1
TMPDSb4f2a767242f586,기자단 회원,홍익대학교사범대부속초등학교,2
TMPDSb4f76dfc8067709,기자단 회원,오금초등학교,1
TMPDSb4f8d3d7ff52cc1,기자단 회원,부전초,1
TMPDSb4fd895418f04d8,기자단 회원,도곡초등학교,1
TMPDSb4fe7d57b45bb87,기자단 회원,영원초등학교,1
TMPDSb4ff57c4cea26b1,기자단 회원,빛고을초등학교,1
TMPDSb5014142957a443,기자단 회원,우솔초등학교,1
TMPDSb501d4f7ca14bac,기자단 회원,잠실초,1
TMPDSb501de532e609e7,기자단 회원,월곡초등학교,1
TMPDSb50e16dc9147f30,기자단 회원,전주 만수초등학교,1
TMPDSb50ebd06e87321c,기자단 회원,월포초등학교,1
TMPDSb511ec895b9c216,기자단 회원,서울구암초,1
TMPDSb517b4734d05c44,기자단 회원,북성초등학교,1
TMPDSb5187dac92a4041,기자단 회원,토평초등,2
TMPDSb51c02e49e7aef1,기자단 회원,서울영문초,1
TMPDSb51f394b1604833,기자단 회원,숭례초등학교,1
TMPDSb5202e502168e02,기자단 회원,봉산초등학교,2
TMPDSb522b40420c89a4,탈퇴회원,용인 이현 초등학교,5
TMPDSb52502b2dd4f86f,기자단 회원,이화여대,2
TMPDSb52631d0324fd44,기자단 회원,박정빈,1
TMPDSb526fcbac09c910,기자단 회원,갈매초등학교,1
TMPDSb528b39970cedde,기자단 회원,언북초등학교,3
TMPDSb52a30b3e5d3320,기자단 회원,장락초등학교,1
TMPDSb52b984c379c894,기자단 회원,서울신구초등학교,1
TMPDSb52efa1bd038485,기자단 회원,낙생초등학교,1
TMPDSb5312419d97ab04,기자단 회원, 대전어은초등학교,5
TMPDSb534cd730c2ba25,기자단 회원,온남초등학교,1
TMPDSb53cdc580755036,기자단 회원,원중초등학교,1
TMPDSb5461176948b846,기자단 회원,지항초등학교,1
TMPDSb5497cb4ec5e2ab,기자단 회원,대전노은초등학교,1
TMPDSb54ee7cbb753951,기자단 회원,신용산초등학교,1
TMPDSb5503b7358deff9,기자단 회원,광교초,1
TMPDSb5548d38a7b0736,기자단 회원,잠일초,1
TMPDSb559f241ba9a9b4,기자단 회원,서울유현초등,3
TMPDSb55c9658d5ccd3c,기자단 회원,산의초등학교,1
TMPDSb55c9d404d46d5a,기자단 회원,1,1
TMPDSb55d3c92bc9cfca,기자단 회원,산양초등학교,1
TMPDSb55e3959873de71,기자단 회원,신용산초등학교,1
TMPDSb564a243176840b,기자단 회원,향남초등학교,1
TMPDSb56addb6c547669,기자단 회원,늘푸른초등학교,1
TMPDSb56c90455f742fd,기자단 회원,대모초등학교,1
TMPDSb5756f8123a5989,기자단 회원,탄금초등학교,1
TMPDSb57bbc7076ccea9,기자단 회원,서울 구산초등학교,1
TMPDSb57bc4acf0cdd8e,탈퇴회원,능내초등학교,6
TMPDSb57d03504f920f3,기자단 회원,홍익대학교 사범대학 부속초등학교,1
TMPDSb581ee4b6343188,기자단 회원,홈스쿨,5
TMPDSb588f4a1d829a9f,기자단 회원,미사초등학교,1
TMPDSb5934659b869182,기자단 회원,역삼초등,4
TMPDSb59465113c77ee2,기자단 회원,좌산초등학교,1
TMPDSb59d7055fd4308b,기자단 회원,도수초등학교,1
TMPDSb5a0d4b9c76ef96,기자단 회원,경기초,1
TMPDSb5a3a61fe0cc09a,기자단 회원,염리초등,1
TMPDSb5a484ada9855e3,기자단 회원,이솔초등학교,1
TMPDSb5a8b6a4fdb9748,기자단 회원,치현초,1
TMPDSb5a9afacf295d1f,기자단 회원,신구초등학교,1
TMPDSb5ad2247b14eb31,기자단 회원,시곡초등학교,1
TMPDSb5ad531cc41b637,기자단 회원,을지초등학교,2
TMPDSb5afd105970da5c,기자단 회원,먼우금초등학교,1
TMPDSb5b01733f70afe5,기자단 회원,유은채,1
TMPDSb5b56570efb455a,기자단 회원,태강삼육초등학교,1
TMPDSb5bd5dbe1420a0b,기자단 회원,이리영등초,1
TMPDSb5be1225632cad6,기자단 회원,산의초등학교,1
TMPDSb5c06ec79ade317,기자단 회원,방교초등학교,1
TMPDSb5c24744b0af9da,기자단 회원,문덕초등학교,1
TMPDSb5c91bed324efec,기자단 회원,서울교대부설초등학교,1
TMPDSb5c9a39e049cd00,기자단 회원,인천연성초등학교,2
TMPDSb5cac75f88b807d,기자단 회원,서울중동초등학교,1
TMPDSb5caf4f8fac790d,기자단 회원,서울 미동 초등학교,1
TMPDSb5ce1b0edbcd895,기자단 회원,서울양남초,1
TMPDSb5d0fb9e852b7fd,기자단 회원,정각초등학교,1
TMPDSb5d3c644573aa4d,기자단 회원,정평초,1
TMPDSb5d48e713b2d678,기자단 회원,북가좌초등학교,2
TMPDSb5d97d161f7d371,기자단 회원,이매초등학교,1
TMPDSb5e06a6275d6446,기자단 회원,경기광주송정초,1
TMPDSb5e0c63e3125d7b,기자단 회원,잠일초,1
TMPDSb5e1637193c38d7,기자단 회원,인천명선초등학교,1
TMPDSb5e484fd76aa0a9,기자단 회원,운현초등학교,1
TMPDSb5e73228484d857,기자단 회원,서울잠전초등학교,1
TMPDSb5eae0d7479ea2e,기자단 회원,수원가온초등학교,1
TMPDSb5ebe9952944a7a,기자단 회원,서울대치초등학교,4
TMPDSb5eeec5c7c57925,기자단 회원,서울삼육초등학교,1
TMPDSb5ef34a7a3fead8,기자단 회원,푸른초등학교,1
TMPDSb5f011f19d8e243,기자단 회원,다솔초등학교,1
TMPDSb5f07121ab2719d,기자단 회원,태장초등학교,1
TMPDSb5f674255317f48,기자단 회원,인천신송초등학교,1
TMPDSb5fb16dae3cde90,기자단 회원,대동초등학교,1
TMPDSb5fd5b27678c1b9,기자단 회원,서울송화초등학교,1
TMPDSb6020234c934db3,기자단 회원,신곡초등학교,1
TMPDSb60360ed8249fa6,기자단 회원,서울송원초등학교,1
TMPDSb60413517d4dacc,기자단 회원,서울시흥초등학교,2
TMPDSb6047d92a7792ce,기자단 회원,문지초등학교,1
TMPDSb60899e77dbee83,기자단 회원,공덕초,1
TMPDSb610ea4cec9852a,기자단 회원,문래초등학교,1
TMPDSb61148c2334cd2e,기자단 회원,전주 여울 초등학교,1
TMPDSb6117e692743894,기자단 회원,서울대영초등학교,3
TMPDSb618c2a4e823efb,기자단 회원,행림초등학교,1
TMPDSb61a82b9d2007fd,기자단 회원,평택청아초등학교,1
TMPDSb61ee6c10278c43,기자단 회원,마포초등학교,1
TMPDSb61fae00b1d516b,기자단 회원,성복초,1
TMPDSb62756ba82b2103,기자단 회원,잠실초등학교,2
TMPDSb627ca981f1d413,기자단 회원,용인한얼초등학교,3
TMPDSb62ccc8d075feb6,기자단 회원,샛별초등,4
TMPDSb63069c4ea015b2,기자단 회원,청암초등학교,1
TMPDSb632784f820be79,기자단 회원,서원초등학교,1
TMPDSb636bcab0147a4a,기자단 회원,서울가곡초등학교,1
TMPDSb6378a0f00bd2b4,기자단 회원,충무초등학교,2
TMPDSb637e724b082523,기자단 회원,목동중학교,2
TMPDSb638c0412a4a14d,기자단 회원,한일초,1
TMPDSb63f81f25c2d9f1,기자단 회원,수완초등학교,1
TMPDSb641f554e90eb6d,기자단 회원,환서초등학교,1
TMPDSb645f5d84e8af7e,기자단 회원,능동초등학교 ,1
TMPDSb648029d7fd9be7,기자단 회원,유강초등,3
TMPDSb6617292cdfe502,기자단 회원,태강삼육초등학교,1
TMPDSb66eee99db4de21,기자단 회원,원명초등학교,1
TMPDSb67231992c84b15,기자단 회원,금릉초 ,1
TMPDSb67568ba3e493a2,기자단 회원,광양제철남초등학교 ,1
TMPDSb675da7551d300c,기자단 회원,대남초등학교,1
TMPDSb677590064f862b,기자단 회원,정덕초등학교,1
TMPDSb677bd0521956eb,기자단 회원,금릉초등학교,1
TMPDSb679685a2526a70,기자단 회원,중앙대학사범대학부속초등학교,3
TMPDSb67c8e8b734c230,기자단 회원,과천초등학교,1
TMPDSb67f0db0271bb97,기자단 회원,능내초등학교,2
TMPDSb680e2762ebf41b,기자단 회원,인천논현초등학교,2
TMPDSb690d6763754a2d,기자단 회원,서울선사초등학교,1
TMPDSb6959e4b898cfc9,기자단 회원,삼정자초등학교,1
TMPDSb69aba5497c8ba3,기자단 회원,분당초 ,1
TMPDSb6a5c9c4127ec1c,기자단 회원,선일유치원/7살,1
TMPDSb6a850787206fa2,기자단 회원,연포초등학교,1
TMPDSb6a8879590555f0,기자단 회원,매봉초등학교,1
TMPDSb6abd4e7a97f6a2,기자단 회원,서울은빛초등학교,1
TMPDSb6ac3de23439200,기자단 회원,반석초,1
TMPDSb6b3e01b153bec0,기자단 회원,미아초등학교,1
TMPDSb6b5ac4b57c1dc7,기자단 회원,강명초등학교,1
TMPDSb6b75696f912e5a,기자단 회원,윤슬초,1
TMPDSb6bbfa874e70b0f,기자단 회원,용지초등학교,1
TMPDSb6c090049e951a2,기자단 회원,내정초등학교,1
TMPDSb6c43ade886ad3c,탈퇴회원,대양초등학교,1
TMPDSb6c5e1cd8b1077a,기자단 회원,대치초등학교,1
TMPDSb6c746dbf5d82ab,기자단 회원,낙생초등학교,1
TMPDSb6cab37e384adf4,기자단 회원,용죽초등학교,1
TMPDSb6cadf1cd2cb743,기자단 회원,부천부곡초,1
TMPDSb6cf550b2b885d2,기자단 회원,자연초등학교,1
TMPDSb6d791414052459,기자단 회원,예솔초,1
TMPDSb6e3647c617e8c3,기자단 회원,공진초등학교,1
TMPDSb6e607940c1b9c0,기자단 회원,대구한실초등학교,1
TMPDSb6e745cbdd16ab3,기자단 회원,금오초등학교,3
TMPDSb6e9379d6781725,기자단 회원,대화초등학교,1
TMPDSb6eac9cecffa657,기자단 회원,고일초등학교,1
TMPDSb6ec70697b6c0e8,기자단 회원,홍남초등학교 ,1
TMPDSb6ef90829c42d1a,기자단 회원,인동초등학교,1
TMPDSb6ef939ef8748b1,기자단 회원,고찬초/2학년,1
TMPDSb6f210f5b30ee93,기자단 회원,교동초등학교,2
TMPDSb6f4979bbbc00f5,기자단 회원,운중초등학교,1
TMPDSb6faa79c80a7d59,기자단 회원,용원초등학교,1
TMPDSb7017527208e216,기자단 회원,서울언북초,1
TMPDSb702989c648c4e3,기자단 회원,수내초,1
TMPDSb702c249c1d0bdb,기자단 회원,호원초등학교,1
TMPDSb702e1a533200c8,기자단 회원,수지초,1
TMPDSb7030e1be94920e,기자단 회원,고실초등학교,1
TMPDSb7048d2ce283ce7,기자단 회원,북가좌초,1
TMPDSb70806f4234e7bb,기자단 회원,매봉초등학교,1
TMPDSb70ea7176508c2c,기자단 회원,김해경운초등학교,2
TMPDSb712d7d0e933a15,기자단 회원,가곡초,2
TMPDSb713dadfdd1d0b1,기자단 회원,대전노은초등학교,1
TMPDSb7186827797e998,기자단 회원,대구경동초등학교,1
TMPDSb719c843f9a6b25,기자단 회원,샘말,3
TMPDSb71a5e9207e15f8,기자단 회원,서울수리초,4
TMPDSb71dadc6204666d,기자단 회원,상일초등학교,1
TMPDSb71f29a4ce23265,기자단 회원,수지초등학교,1
TMPDSb72052f78aa4073,기자단 회원,영통초등학교,1
TMPDSb7239f5de2b8283,기자단 회원,욱수초등학교,1
TMPDSb725874fe6378ac,기자단 회원,여도초등학교,1
TMPDSb725cca85b493e8,기자단 회원,아이슐레,1
TMPDSb726bd417a8fe40,기자단 회원,미동초등학교,1
TMPDSb72824bda518f00,기자단 회원,신용산초등학교,1
TMPDSb72982e707044c3,기자단 회원,신평초등학교,1
TMPDSb72a0cb01343bcf,기자단 회원,합일초등,1
TMPDSb72a7a641481de4,기자단 회원,가주초등,2
TMPDSb72b9071965fc67,기자단 회원,서울공진초등학교 ,1
TMPDSb72bab86607ed16,기자단 회원,한솔초등학교,1
TMPDSb72e10e39288756,기자단 회원,내정초등학교,1
TMPDSb72e44951953be1,기자단 회원,문지초/5,1
TMPDSb72ecccfcb1b9de,기자단 회원,홍대부초 ,1
TMPDSb7383e43317ec97,기자단 회원,경희초등,3
TMPDSb73bfb4223e3566,기자단 회원,신풍초등학교,1
TMPDSb73ce48c046f137,기자단 회원,유가초등학교,1
TMPDSb73db9b13829666,기자단 회원,양운초등학교,1
TMPDSb73dfbbf45c1244,기자단 회원,서울 공진초등학교,1
TMPDSb73f97f88e41d30,기자단 회원,수내초등학교,1
TMPDSb740a98b2534e2b,기자단 회원,낙생초등학교,1
TMPDSb741224c19f5607,기자단 회원,청람초등학교,1
TMPDSb741b958e69f85d,기자단 회원,한류초등학교,1
TMPDSb7479ec3b853110,기자단 회원,Kis국제학교 ,1
TMPDSb74945c38656f1f,기자단 회원,인천승학초등학교,1
TMPDSb749ddf61628d10,기자단 회원,서울여의도초등학교,5
TMPDSb74c46160731792,기자단 회원,신도초등학교,1
TMPDSb74d34351562a79,기자단 회원,백마초등학교,1
TMPDSb7504c161c4ec4b,기자단 회원,가원초등학교,1
TMPDSb7536ea14b5812b,기자단 회원,서림초등학교,1
TMPDSb75445ff891c344,기자단 회원,배곧초등학교,1
TMPDSb754900373a7bb4,기자단 회원,새로남기독초,5
TMPDSb755b8b1fc9b62e,기자단 회원,중대부초/2,1
TMPDSb759655c7189526,기자단 회원,수정초등학교,1
TMPDSb762d4a99ecda4b,기자단 회원,포항제철지곡초등학교,1
TMPDSb765c451bc9a2fc,기자단 회원,서정초,1
TMPDSb765c79de88f47d,기자단 회원,그림나라어린이집,1
TMPDSb76b9b6cea6872f,기자단 회원,바다유치원,1
TMPDSb77723d2b4dd6e6,기자단 회원,장재초등학교,2
TMPDSb779e2e5290f428,기자단 회원,구미문성초등학교,1
TMPDSb7852a1bc6853c2,기자단 회원,장자초등학교,1
TMPDSb7853f7747c3d90,기자단 회원,용인신촌초등학교,1
TMPDSb78620c66decbeb,기자단 회원,인천단봉초,1
TMPDSb7880e8eb4f098c,기자단 회원,서울삼육초등학교,1
TMPDSb789ee030861fc9,기자단 회원, 광사초등학교,1
TMPDSb78cfb946147c72,기자단 회원,운유초,1
TMPDSb78e2ebbce99e34,기자단 회원,김포호수초,1
TMPDSb790b9056279254,기자단 회원,매원초등학교,1
TMPDSb7918c473e2a876,기자단 회원,군산미장초등학교,1
TMPDSb798bd6a7931228,기자단 회원,대성중학교,3
TMPDSb79a7d4bfcc3ed4,기자단 회원,하점초등학교,1
TMPDSb79d0a7dcb1777a,기자단 회원,안현초등학교,3
TMPDSb7a0bb4f68c6f2c,기자단 회원,서농초등학교,1
TMPDSb7a1e99b3fa0668,기자단 회원,대치초등학교,1
TMPDSb7a4cfce359b855,기자단 회원,화전초등학교,1
TMPDSb7a6f4edb534384,기자단 회원,황지초등학교,1
TMPDSb7a99f0641e26bf,기자단 회원,서울 명덕초등학교,1
TMPDSb7aa3a075775800,기자단 회원,대구 고산초등학교,1
TMPDSb7ab46fd72144ea,기자단 회원,보름초등학교,1
TMPDSb7ac70f06629cfb,기자단 회원,학운초 ,1
TMPDSb7b5914f0bb3339,기자단 회원,분포초등학교,1
TMPDSb7b60e9f3160c14,기자단 회원,불정초등학교,1
TMPDSb7b9c21a62341ee,기자단 회원,2,1
TMPDSb7bd2756fe08e85,기자단 회원,무지개초등학교,1
TMPDSb7be47fce29fc3e,기자단 회원,미취학,1
TMPDSb7bf246dcb4ef87,기자단 회원,공연,1
TMPDSb7c0769e487c4cd,기자단 회원,...,4
TMPDSb7c36faa7204c22,기자단 회원,경복초 ,1
TMPDSb7c7e95e8284dc1,기자단 회원,이대부속초등학교,1
TMPDSb7c9806676f3ae3,기자단 회원,계남초등학교,1
TMPDSb7cbb55b453c70e,기자단 회원,석산초등학교,1
TMPDSb7ce50a0add7cce,기자단 회원,대구동성초등학교,1
TMPDSb7cee41963d864f,기자단 회원,금곡초등학교,1
TMPDSb7cf6f696b71151,기자단 회원,봉하준,1
TMPDSb7d4d420412fcf8,기자단 회원,한마을어린이집,1
TMPDSb7d4e1407286ce7,기자단 회원,광정초등학교,5
TMPDSb7dc6d80c0d7b79,기자단 회원,서울내발산초등학교,1
TMPDSb7e11838e65ece2,기자단 회원,서울용마초등학교,1
TMPDSb7e124290137b63,기자단 회원,문시초,1
TMPDSb7e3e9829e13bb1,기자단 회원,상미초등학교,1
TMPDSb7e61d23837fe00,기자단 회원,명학초등학교,2
TMPDSb7e628070fe661c,기자단 회원,배곧중학교,1
TMPDSb7ef4acc0e1e900,기자단 회원,수정초등학교,1
TMPDSb7f0219e147ab88,기자단 회원,다정초등학교,1
TMPDSb7f70bb9a52f494,기자단 회원,걸포초,1
TMPDSb7f74514e652eae,기자단 회원,석포초등학교,1
TMPDSb7f7e22ef583ad0,기자단 회원,여울초등학교,1
TMPDSb7f8633a121dfa7,기자단 회원,포항제철초등학교,1
TMPDSb7fdf1c1c8a71e1,기자단 회원,배곧한울초3학년,1
TMPDSb7fe225139a2e9c,기자단 회원,인천학익초등학교,1
TMPDSb805de88d6c3f81,기자단 회원,한빛초등학교,1
TMPDSb80e04cd4fde1e9,기자단 회원,하늘빛초등학교,3
TMPDSb81057d66233122,기자단 회원,화진  초등학교,2
TMPDSb810aaea9d8460c,기자단 회원,잠일초,1
TMPDSb8115aaf644b729,기자단 회원,푸른솔초등학교,3
TMPDSb81243543e47733,기자단 회원,광령초등학교,1
TMPDSb814fb6e2880443,기자단 회원,한산초등학교,1
TMPDSb815fb6fca68d7c,기자단 회원,길음초등학교/,1
TMPDSb81a8b105d42661,기자단 회원,김포초등학교,1
TMPDSb81fc56e1763d26,기자단 회원,솔밭초등학교,1
TMPDSb82189cf5d06b08,기자단 회원,동천초등학교,1
TMPDSb827c7c2b2564ae,기자단 회원,태성초,1
TMPDSb8299f7f5d5805a,기자단 회원,대우초등학교,1
TMPDSb832e85cb008dd7,기자단 회원,동사대학교,1
TMPDSb8330072ca73c0f,기자단 회원,진주교대부설초등,1
TMPDSb833e8dd0ddb1b5,기자단 회원,서울고명중학교,1
TMPDSb834e23d814e322,기자단 회원,중평초등,5
TMPDSb835298435eed89,기자단 회원,인천새봄 초등학교,2
TMPDSb846ead1cb18694,기자단 회원,수원금호초등학교,1
TMPDSb84a556689ac7de,기자단 회원,서울 신도초등학교,2
TMPDSb84be406441911c,기자단 회원,상명부속초등학교,1
TMPDSb84ea05c349af16,기자단 회원,성남매송초등학교,3
TMPDSb85006d836a41bf,기자단 회원,대전내동초등학교,2
TMPDSb8505972e84faa8,기자단 회원,화양초등학교,1
TMPDSb8506aafcebef94,기자단 회원,복창초등학교,1
TMPDSb855b72c043fba3,기자단 회원,서울문덕초등학교,1
TMPDSb8592ecbfae4d32,기자단 회원,용마초등학교,1
TMPDSb85a7ad89ebdd29,기자단 회원,서울송천 초등학교 ,1
TMPDSb861fa7f99c4f1f,기자단 회원,솔빛초등학교,3
TMPDSb862b42f927f601,기자단 회원,서울영신초,1
TMPDSb862eed83ca4ae7,기자단 회원,경인교대부설초등학교,1
TMPDSb868ef1c2de9ec5,기자단 회원,명지초등학교,1
TMPDSb86bb50449f9a97,기자단 회원,안양신기초등학교,2
TMPDSb86de1a6b38be7a,기자단 회원,새솔초등학교,1
TMPDSb86e0105560f4db,기자단 회원,서울영도초,1
TMPDSb876107a393cc7b,기자단 회원,위례초등학교,1
TMPDSb87a2d5d5d18be5,기자단 회원,조민형,1
TMPDSb87cb90bab30f1a,기자단 회원,안동용상초등학교,1
TMPDSb87e4bd21d4d487,기자단 회원,서울우암초등학교,1
TMPDSb881d305cfcf604,기자단 회원,호평초등학교,1
TMPDSb88235c7850eaa2,기자단 회원,홍천초등학교,1
TMPDSb884ee8d11a7e2e,기자단 회원,강선초등학교,1
TMPDSb884ff742a37e5c,기자단 회원,미사강변초등,1
TMPDSb8871f659ffd61b,기자단 회원,대전도안초,1
TMPDSb88ac67e4b9f6d1,기자단 회원,서울문창초등학교,1
TMPDSb88bfe877931553,기자단 회원,푸른초장,1
TMPDSb88cb88b5451cff,기자단 회원,세정초등학교,1
TMPDSb88e9c4febec786,기자단 회원,목원초,1
TMPDSb89230942202699,기자단 회원,이의초등학교,2
TMPDSb892580adf8bdcd,기자단 회원,행주초등학교,1
TMPDSb89271fb960a457,기자단 회원,금모래초등학교,1
TMPDSb8968641f79c5d3,기자단 회원,부민초등학교,1
TMPDSb897fb81f01c01d,기자단 회원,벌말초등학교,1
TMPDSb8a44ddea2586e3,기자단 회원,구학초등학교,1
TMPDSb8a5f212d2b1189,기자단 회원,남양주도곡초등학교,1
TMPDSb8a6b48c6f9c962,기자단 회원,호성초등학교,1
TMPDSb8a84cdd128c242,기자단 회원,대구유천초등학교,1
TMPDSb8a8694b36c776f,기자단 회원,서울문래초등,1
TMPDSb8a89a473ef7dc8,기자단 회원,서울상현초등학교,1
TMPDSb8af43792c80ba4,기자단 회원,태전초등학교,1
TMPDSb8b0511f9385bda,기자단 회원,점전초,1
TMPDSb8b0986c98490c3,기자단 회원,천안서당초등학교,1
TMPDSb8b5626b11013bb,기자단 회원,용소초등학교,2
TMPDSb8be0d2fef0ae9e,기자단 회원,신동초,1
TMPDSb8c0aa6204fb5a9,기자단 회원,포항제철초,1
TMPDSb8c21656af149fc,기자단 회원,서울 등현 초등학교,3
TMPDSb8c5152a6c734e2,기자단 회원,금화초,1
TMPDSb8c5946931805f6,기자단 회원,창원용남초등학교,1
TMPDSb8cbe8bacef1729,기자단 회원,광희중,1
TMPDSb8cccea621959b0,기자단 회원,계성초등학교,1
TMPDSb8cdbf7abc0d783,기자단 회원,동경한국학교,1
TMPDSb8ceee4a00ad5de,기자단 회원,금란초등학교,1
TMPDSb8cf5f996588fc0,기자단 회원,산의초등학교 ,2
TMPDSb8cf917330d95ad,기자단 회원,옥곡초등학교,1
TMPDSb8cfcbea1ebb5ce,기자단 회원,율곡초등학교,2
TMPDSb8d464382a64251,기자단 회원,부천옥산초등학교,1
TMPDSb8d50ffff9c9194,기자단 회원,천안희망초등학교,1
TMPDSb8d6dd25b3b434e,기자단 회원,광주수창초등학교,1
TMPDSb8dc0117b81d4be,기자단 회원,동아초등학교,7
TMPDSb8de3f72f76deef,기자단 회원,서울신길초등학교,1
TMPDSb8df94857360c72,기자단 회원,감일별하,1
TMPDSb8e2cfd41264df6,기자단 회원,명일초등학교,1
TMPDSb8e77e862511950,기자단 회원,용인신릉초등학교,1
TMPDSb8f0addb4284ba0,기자단 회원,은어송초,1
TMPDSb8f180a05546aa4,기자단 회원,대구 동도초등학교,1
TMPDSb8f294edf519578,기자단 회원,용마초등학교,4
TMPDSb8f39013fbbf2c4,기자단 회원,용강초등학교,1
TMPDSb8f6f3f26440562,기자단 회원,동원초등학교,1
TMPDSb8fb5baf38cdc35,기자단 회원,서령초등학교,1
TMPDSb8fc905e91fb0d4,기자단 회원,고양화수초,1
TMPDSb8fced4ea928fd1,기자단 회원,인천부곡초등학교,1
TMPDSb8fdb8f0a767af5,기자단 회원,예당초등학교,1
TMPDSb8fefb16446be53,기자단 회원,서울잠일초등학교,1
TMPDSb8ff1b41fab0692,기자단 회원,인성초등학교,1
TMPDSb902134a717ec22,기자단 회원,덕천초등학교,1
TMPDSb902e641c8ead84,기자단 회원,안산청석초등학교,1
TMPDSb905e309a4eb66a,기자단 회원,명지중학교,1
TMPDSb90892266443399,기자단 회원,초등학교,1
TMPDSb90c837183be404,기자단 회원,광일초등학교,1
TMPDSb90da16558ee0b7,기자단 회원,광운초등학교,1
TMPDSb90eecb7a780363,기자단 회원,인천삼목초등학교,3
TMPDSb90fe4cb3ff39dd,기자단 회원,공진초등학교,1
TMPDSb911cd73bf87ce3,기자단 회원,청계초등학교,1
TMPDSb916fb60344f453,기자단 회원,새빛초등학교,1
TMPDSb91d85cb72516a7,기자단 회원,죽전초등학교,1
TMPDSb921e86c255c542,기자단 회원,7살,1
TMPDSb9234ba682c7516,기자단 회원,철마초등학교,1
TMPDSb923d7d26e0d6e4,기자단 회원,샘모루초등학교,1
TMPDSb92808d00751369,기자단 회원,고산초,1
TMPDSb92a703d9a4aa9f,기자단 회원,대현초,1
TMPDSb933e61f760f951,기자단 회원,하안남초등학교,1
TMPDSb93584cf3b93b13,기자단 회원,신상도초등학교,1
TMPDSb93ae96938d468d,기자단 회원,유석초등학교,1
TMPDSb93e1c9b7fb19c1,기자단 회원,성동초등학교,1
TMPDSb94318d5f728194,기자단 회원,동성초등학교,1
TMPDSb944849ce23319b,기자단 회원,서울광남초,1
TMPDSb946df70a5d6a1e,기자단 회원,역동초등학교,1
TMPDSb948b9cef8df131,기자단 회원,서울 잠일초,4
TMPDSb949f6ee8d92d0e,기자단 회원,영훈초등학교,1
TMPDSb94b282a87f6008,기자단 회원,목운초 ,1
TMPDSb94e1197345c1f9,기자단 회원,언남초등학교,1
TMPDSb950acb782bd9ab,기자단 회원,동북초등학교,1
TMPDSb9510e2e78384e2,기자단 회원,노형초등학교 ,1
TMPDSb95207e63fba365,기자단 회원,3학년,1
TMPDSb9528628f9c5723,기자단 회원,서울한서초등학교,1
TMPDSb953aef72042b92,기자단 회원,금성초등학교,1
TMPDSb957a52f2860a3f,기자단 회원,율목초등학교,2
TMPDSb958b1d7a873a89,기자단 회원,역촌초등학교,4
TMPDSb959bfd2b5b6b49,기자단 회원,오마초등학교,2
TMPDSb962d63a064d911,기자단 회원,인천가좌초등학교,1
TMPDSb9655d4eb3fab03,기자단 회원,서울고명초등학교,1
TMPDSb9675a608d267af,기자단 회원,중흥초등학교,1
TMPDSb969656635b947d,기자단 회원,송명초등학교,1
TMPDSb96b2d6081d01c5,기자단 회원,율하초등학교,1
TMPDSb96c56c553b8c52,기자단 회원,청주서현초등학교,1
TMPDSb96d7d9256a0baa,기자단 회원,계성초등학교,4
